chart_week,rank,uri,artist_names,track_name,peak_rank,previous_rank,weeks_on_chart,streams
2024-12-12,75,spotify:track:3JG1uFc40wfyrqaWC7iv0e,Artemas,i like the way you kiss me,1,90,38,14215423
2024-12-12,76,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),5,79,65,14200578
2024-12-12,77,spotify:track:1SV1fxF65n9NhRHp3KlBuu,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,15,117,37,14133018
2024-12-12,78,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,19,55,208,14035475
2024-12-12,79,spotify:track:4HOQ9KMQPdaR5YrOuhrA60,The Moonglows,Hey Santa Claus,26,101,36,14034198
2024-12-12,80,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),3,87,31,13891143
2024-12-12,81,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,Tommy Richman,MILLION DOLLAR BABY,1,99,33,13721095
2024-12-12,82,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,1,76,105,13709745
2024-12-12,83,spotify:track:2TE4xW3ImvpltVU0cPcKUn,Shakin' Stevens,Merry Christmas Everyone,26,105,35,13708818
2024-12-12,84,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,Sabrina Carpenter,Bed Chem,9,78,16,13708442
2024-12-12,85,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,77,86,157,13669739
2024-12-12,86,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),1,89,74,13657071
2024-12-12,87,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,87,-1,1,13602826
2024-12-12,88,spotify:track:2QxekHjOYDnzNO5w8hu2D9,Juice WRLD,Empty Out Your Pockets,88,94,2,13579365
2024-12-12,89,spotify:track:5O2P9iiztwhomNh8xkR9lJ,One Direction,Night Changes,8,63,111,13492194
2024-12-12,90,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,40,72,67,13276026
2024-12-12,91,spotify:track:0SUKNXEqZnRw7g0NO139FM,"Frank Sinatra, B. Swanson Quartet",Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),19,124,38,13075562
2024-12-12,92,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,22,82,70,13057597
2024-12-12,93,spotify:track:7yogx3TwxGwSxO2QITsT2q,Sabrina Carpenter,A Nonsense Christmas,93,-1,1,13056675
2024-12-12,94,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,27,113,94,12958397
2024-12-12,95,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,30,64,200,12876633
2024-12-12,96,spotify:track:3be9ACTxtcL6Zm4vJRUiPG,yung kai,blue,96,147,2,12786570
2024-12-12,97,spotify:track:47ohYW8e7dxCYn9qbUMBCI,Darlene Love,Christmas (Baby Please Come Home),33,131,22,12773250
2024-12-12,98,spotify:track:3M0lSi5WW79CXQamgSBIjx,Chase Atlantic,Swim,98,142,10,12506273
2024-12-12,99,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,5,97,30,12471149
2024-12-12,100,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Apocalypse,62,96,126,12426091
2024-12-12,101,spotify:track:5QMrH5nszZZR3nefIj6Mar,"Cynthia Erivo, Ariana Grande",Defying Gravity,61,61,3,12414808
2024-12-12,102,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,31,92,120,12400764
2024-12-12,103,spotify:track:0hfXHqWhOpbR9YQmQojDMN,Peso Pluma,gervonta,103,-1,1,12371407
2024-12-12,104,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,1,103,219,12230728
2024-12-12,105,spotify:track:0Sr7ssScx54yxdM2ols7nW,"Omar Courtz, De La Rose",Q U E V A S H A C E R H O Y ?,13,85,11,12226649
2024-12-12,106,spotify:track:0rHToGels2lt8Y0mCYoF90,Nat King Cole,Deck The Hall,55,130,9,12223598
2024-12-12,107,spotify:track:3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Pink + White,67,115,82,12105777
2024-12-12,108,spotify:track:0hz5PNF2wejwUKCMpesQWt,"Ed Sheeran, Elton John",Merry Christmas,23,162,14,12044912
2024-12-12,109,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,6,125,62,11985065
2024-12-12,110,spotify:track:2pnPe4pJtq7689i5ydzvJJ,Chuck Berry,Run Rudolph Run,52,156,23,11972211
2024-12-12,111,spotify:track:2aYZaN5SmkRDLsrrV8GkBQ,"Peso Pluma, Neton Vega",LA PATRULLA,33,111,25,11886693
2024-12-12,112,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,Don Toliver,No Pole,102,102,5,11806972
2024-12-12,113,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,15,110,192,11804001
2024-12-12,114,spotify:track:3QiAAp20rPC3dcAtKtMaqQ,Elvis Presley,Blue Christmas,34,167,31,11776550
2024-12-12,115,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,3,84,200,11762610
2024-12-12,116,spotify:track:77khP2fIVhSW23NwxrRluh,Burl Ives,A Holly Jolly Christmas,23,-1,33,11709740
2024-12-12,117,spotify:track:3nHuKdFJZm78CoeBnDcFKe,Teddy Swims,Bad Dreams,83,93,6,11676647
2024-12-12,118,spotify:track:2CspwnypzT7rcWI9RfsoSb,JENNIE,Mantra,11,106,9,11668018
2024-12-12,119,spotify:track:27qAMKrDdKEs8HDXcvR24R,Chris Rea,Driving Home for Christmas - 2019 Remaster,21,168,34,11649742
2024-12-12,120,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,43,98,153,11541032
2024-12-12,121,spotify:track:0IsIY8pfu1yaGkPUD7pkDx,"Charli xcx, Billie Eilish",Guess featuring billie eilish,5,118,19,11532037
2024-12-12,122,spotify:track:4xdBrk0nFZaP54vvZj0yx7,Chappell Roan,HOT TO GO!,22,123,26,11482317
2024-12-12,123,spotify:track:1LmkdWSxjCV7wKTPsCvYWN,Laufey,Winter Wonderland - Spotify Singles Holiday,87,160,4,11423830
2024-12-12,124,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,4,-1,51,11405595
2024-12-12,125,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,1,121,263,11329088
2024-12-12,126,spotify:track:550rQQCGkrTzvp4SfpOPzx,Pentatonix,Hallelujah,70,179,14,11209816
2024-12-12,127,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,1,159,65,11162923
2024-12-12,128,spotify:track:21B4gaTWnTkuSh77iWEXdS,Sabrina Carpenter,Juno,23,116,16,11076959
2024-12-12,129,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Juice WRLD,All Girls Are The Same,48,88,91,11065494
2024-12-12,130,spotify:track:5TTGoX70AFrTvuEtqHK37S,Arctic Monkeys,No. 1 Party Anthem,114,114,5,11050384
2024-12-12,131,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),20,136,40,11020666
2024-12-12,132,spotify:track:5e0b9LgOfi3aJSKXFcOWRe,Chezile,Beanie,132,141,4,10968641
2024-12-12,133,spotify:track:4HEOgBHRCExyYVeTyrXsnL,Frank Sinatra,Jingle Bells - Remastered 1999,38,170,15,10958208
2024-12-12,134,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,24,108,41,10951196
2024-12-12,135,spotify:track:42wdz3j7gstgUuhoFLCXqd,FloyyMenor,PELIGROSA,26,132,18,10926880
2024-12-12,136,spotify:track:6HrALJOMsfPCCbUo5cJCON,"Tito Double P, Chino Pacas",ESCAPATE,39,129,14,10843680
2024-12-12,137,spotify:track:11P4sSu6BH2lAbWk1sL6cK,Elton John,Step Into Christmas - Remastered 1995,36,197,22,10839179
2024-12-12,138,spotify:track:43558Td2trz7O0chZYohEE,"Natanael Cano, Nueva H",Amapola,138,-1,1,10809196
2024-12-12,139,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,12,91,156,10774879
2024-12-12,140,spotify:track:4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,21,122,135,10762315
2024-12-12,141,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,12,133,148,10751541
2024-12-12,142,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,SZA,Nobody Gets Me,12,154,36,10674598
2024-12-12,143,spotify:track:4Yg2w0P29BBBMixyeNjDtj,Band Aid,Do They Know It's Christmas? - 1984 Version,12,-1,36,10661429
2024-12-12,144,spotify:track:6dgUya35uo964z7GZXM07g,Sabrina Carpenter,Nonsense,17,151,99,10651585
2024-12-12,145,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,16,135,31,10648842
2024-12-12,146,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,"MC Tuto, DJ Glenner",Barbie,39,137,7,10633928
2024-12-12,147,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,31,140,168,10601434
2024-12-12,148,spotify:track:1bjeWoagtHmUKputLVyDxQ,SZA,Saturn,17,-1,36,10588532
2024-12-12,149,spotify:track:6EUcP55GlbmsmCzfL2vxtZ,Gunna,on one tonight,149,169,4,10587485
2024-12-12,150,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),24,143,347,10505207
2024-12-12,151,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,63,196,73,10499845
2024-12-12,152,spotify:track:3i8fIJNV0yuC4kXT3SkVBZ,Ariana Grande,Popular,83,83,3,10490461
2024-12-12,153,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,Ransom,3,163,65,10476093
2024-12-12,154,spotify:track:0NsGFMIo2aNbAkJu48ndaf,Chino Pacas,Morena Canela,148,148,3,10449118
2024-12-12,155,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),1,191,32,10445886
2024-12-12,156,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,The Marías,No One Noticed,114,153,5,10438428
2024-12-12,157,spotify:track:2FPfeYlrbSBR8PwCU0zaqq,Frank Sinatra,Have Yourself A Merry Little Christmas - Remastered 1999,96,190,5,10423205
2024-12-12,158,spotify:track:3hxIUxnT27p5WcmjGUXNwx,Hotel Ugly,Shut up My Moms Calling,78,109,101,10397156
2024-12-12,159,spotify:track:1foCxQtxBweJtZmdxhEHVO,"Eartha Kitt, Henri René and His Orchestra",Santa Baby (with Henri René & His Orchestra),48,195,17,10387031
2024-12-12,160,spotify:track:3VTNVsTTu05dmTsVFrmGpK,"The Pogues, Kirsty MacColl",Fairytale of New York (feat. Kirsty MacColl),47,-1,29,10386080
2024-12-12,161,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,2,146,237,10317787
2024-12-12,162,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA","All The Stars (with SZA) - From ""Black Panther: The Album""",2,149,78,10263193
2024-12-12,163,spotify:track:5xlS0QkVrSH7ssEbBgBzbM,The Beach Boys,Little Saint Nick - 1991 Remix,50,-1,13,10203756
2024-12-12,164,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,4,161,309,10191682
2024-12-12,165,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,1,138,100,10183690
2024-12-12,166,spotify:track:7eGuPhpdS8sBjPJNuAShUX,"Ariana Grande, Cynthia Erivo",What Is This Feeling?,107,107,3,10174966
2024-12-12,167,spotify:track:5gOfC9UzZQzTyShqPMrpjT,Kendrick Lamar,wacced out murals,9,58,3,10164231
2024-12-12,168,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Dandelions,34,180,162,10114516
2024-12-12,169,spotify:track:5S8VwnB4sLi6W0lYTWYylu,"Kendrick Lamar, Dody6",hey now (feat. dody6),15,70,3,10024783
2024-12-12,170,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,38,166,111,9998507
2024-12-12,171,spotify:track:5TOvA5Uhxti7FPh0EIdClV,"MC LUUKY, DJ JB Mix",Malvadinho,119,119,4,9996703
2024-12-12,172,spotify:track:2HBBM75Xv3o2Mqdyh1NcM0,Linkin Park,Heavy Is the Crown,15,128,12,9961144
2024-12-12,173,spotify:track:2O3MQ6H3gjrIWDcpeTrikT,"Kelly Clarkson, Ariana Grande","Santa, Can’t You Hear Me",54,-1,9,9956287
2024-12-12,174,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,17,-1,109,9953619
2024-12-12,175,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,1,144,141,9922938
2024-12-12,176,spotify:track:70LcF31zb1H0PyJoS1Sx1r,Radiohead,Creep,110,152,55,9896401
2024-12-12,177,spotify:track:2SR0alFA2oWYXSoePGTj0V,Jin,I’ll Be There,27,150,7,9799176
2024-12-12,178,spotify:track:3fpWkbEZMP1BgOOfymwoaS,ROSÉ,drinks or coffee,178,-1,1,9786261
2024-12-12,179,spotify:track:2hrycoFU1mZw6YPvMcn8yC,Jordan Adetunji,KEHLANI,36,-1,20,9742921
2024-12-12,180,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,4,155,376,9732417
2024-12-12,181,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,86,164,191,9727514
2024-12-12,182,spotify:track:6MzofobZt2dm0Kf1hTThFz,Addison Rae,Diet Pepsi,32,175,15,9700878
2024-12-12,183,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,1,139,344,9673088
2024-12-12,184,spotify:track:04vLj9QUXoKdRlsp3gkURo,"Bing Crosby, The Andrews Sisters",Mele Kalikimaka (Merry Christmas),80,-1,4,9617699
2024-12-12,185,spotify:track:3PIDciSFdrQxSQSihim3hN,Mariah Carey,Christmas (Baby Please Come Home),63,-1,22,9595646
2024-12-12,186,spotify:track:6dBUzqjtbnIa1TwYbyw5CM,TV Girl,Lovers Rock,100,188,77,9588938
2024-12-12,187,spotify:track:25leEEaz1gIpp7o21Fqyjo,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,99,-1,5,9585823
2024-12-12,188,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,"Daniel Caesar, H.E.R.",Best Part (feat. H.E.R.),110,-1,26,9538783
2024-12-12,189,spotify:track:3IEvQ1CzszUJtTRLmmMJ2X,"Tito Double P, Junior H",5-7,189,-1,1,9524131
2024-12-12,190,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,11,112,70,9523927
2024-12-12,191,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,13,187,270,9501444
2024-12-12,192,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,LISA,Moonlit Floor (Kiss Me),13,134,10,9500280
2024-12-12,193,spotify:track:6x59lSlNU7TvsJZy7134uC,"Jorsshh, Fuerza Regida",ROSONES,193,-1,1,9491933
2024-12-12,194,spotify:track:4K1Pg0FLno1ltzX3jeqT83,"Kendrick Lamar, Wallie the Sensei, Siete7x, Roddy Ricch","dodger blue (feat. wallie the sensei, siete7x, roddy ricch)",24,74,3,9481961
2024-12-12,195,spotify:track:3p4hRhMcb6ch8OLtATMaLw,Cigarettes After Sex,Cry,142,186,6,9477313
2024-12-12,196,spotify:track:7D0RhFcb3CrfPuTJ0obrod,Coldplay,Sparks,90,194,23,9462539
2024-12-12,197,spotify:track:6a9Z1jUms915w4O7N1PxjY,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,14,184,34,9445106
2024-12-12,198,spotify:track:161DnLWsx1i3u1JT05lzqU,Bruno Mars,Talking to the Moon,45,-1,62,9393793
2024-12-12,199,spotify:track:6RzcNTnS02dnqoQMdTkQwi,"Brenno & Matheus, DJ Ari SL",Descer Pra BC,199,-1,1,9358145
2024-12-12,200,spotify:track:0YWUHZPJVg4iujddsJDwhM,Britney Spears,My Only Wish (This Year),55,-1,24,9339554
2024-12-19,1,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,1,1,18,68135080
2024-12-19,2,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,1,2,9,60486312
2024-12-19,3,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,1,3,64,51621732
2024-12-19,4,spotify:track:2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas,2,4,58,50554131
2024-12-19,5,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,1,5,31,45417447
2024-12-19,6,spotify:track:2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree,3,6,50,44823735
2024-12-19,7,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,4,7,9,43330956
2024-12-19,8,spotify:track:7vQbuQcyTflfCIOu3Uzzya,Bobby Helms,Jingle Bell Rock,4,9,49,41055176
2024-12-19,9,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),3,8,4,35020901
2024-12-19,10,spotify:track:0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,3,11,50,34645959
2024-12-19,11,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,1,10,22,34204629
2024-12-19,12,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Sia,Snowman,9,16,38,30574093
2024-12-19,13,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,6,14,36,29668081
2024-12-19,14,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,7,13,18,29584305
2024-12-19,15,spotify:track:1IcR6RlgvDczfvoWJSSY2A,Andy Williams,It's the Most Wonderful Time of the Year,7,18,46,29155927
2024-12-19,16,spotify:track:3nAp4IvdMPPWEH9uuXFFV5,Kelly Clarkson,Underneath the Tree,9,21,38,28536313
2024-12-19,17,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,1,12,36,27800226
2024-12-19,18,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,9,17,31,26696347
2024-12-19,19,spotify:track:1rv46mRwDqMEhOBZ7vODg3,Michael Bublé,It's Beginning to Look a Lot like Christmas,6,24,47,26548915
2024-12-19,20,spotify:track:3qCeq0rWK67SoBDgFd2sId,José Feliciano,Feliz Navidad,8,30,38,25708186
2024-12-19,21,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),3,19,12,25558741
2024-12-19,22,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",6,23,36,24120486
2024-12-19,23,spotify:track:1cOboCuWYI2osTOfolMRS6,"Oscar Maydon, Fuerza Regida",Tu Boda,5,22,11,23407509
2024-12-19,24,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,1,26,48,23032821
2024-12-19,25,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,3,25,17,22792663
2024-12-19,26,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),7,20,4,22703538
2024-12-19,27,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),6,15,4,22617119
2024-12-19,28,spotify:track:67mgz7S5y7hnCE63YBjfO6,Michael Bublé,Holly Jolly Christmas,12,35,40,22540345
2024-12-19,29,spotify:track:7fUYUcWy853HS8YJn0b3Sr,The Ronettes,Sleigh Ride,12,40,35,22308152
2024-12-19,30,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,5,28,26,21790676
2024-12-19,31,spotify:track:0LTwdL5yZ6YOTEGUQPFuSN,Tito Double P,ROSONES,31,65,2,21444614
2024-12-19,32,spotify:track:0l0vcZMU7AOeQmUIREoI2U,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,17,27,5,20590598
2024-12-19,33,spotify:track:1YYfyJ2yCvGFCxwjsIqEK9,"Rauw Alejandro, Romeo Santos",Khé?,29,31,5,20312038
2024-12-19,34,spotify:track:1z5ebC9238uGoBgzYyvGpQ,ROSÉ,toxic till the end,29,29,2,20067075
2024-12-19,35,spotify:track:7xapw9Oy21WpfEcib2ErSA,Justin Bieber,Mistletoe,15,53,42,20052665
2024-12-19,36,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,36,87,2,19704871
2024-12-19,37,spotify:track:0qeIFEGRQqHoaJtLCl0U73,"Myke Towers, benny blanco",DEGENERE 👑 (feat. benny blanco),37,43,9,19593691
2024-12-19,38,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,1,34,28,19319343
2024-12-19,39,spotify:track:1SV1fxF65n9NhRHp3KlBuu,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,15,77,38,18795878
2024-12-19,40,spotify:track:5humEOJehpAwMJEJmb0JJ2,Nat King Cole,The Christmas Song (Merry Christmas To You),24,56,36,18760078
2024-12-19,41,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,15,39,128,18491598
2024-12-19,42,spotify:track:50zAEIE4B1QqhPjRMK2Xmh,Jin,Running Wild,10,33,5,18339356
2024-12-19,43,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,5,37,58,18270732
2024-12-19,44,spotify:track:6IeK3Ap5m3HabwJxgI6eSE,"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),29,49,34,17962947
2024-12-19,45,spotify:track:0nj9Bq5sHDiTxSHunhgkFb,Kendrick Lamar,squabble up,5,32,4,17802161
2024-12-19,46,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),16,48,95,17530601
2024-12-19,47,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry",16,46,20,17527973
2024-12-19,48,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),42,61,8,17474075
2024-12-19,49,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,15,38,113,17407373
2024-12-19,50,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",3,41,63,17402002
2024-12-19,51,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),1,44,41,17336211
2024-12-19,52,spotify:track:27RYrbL6S02LNVhDWVl38b,"John Lennon, Yoko Ono",Happy Xmas (War Is Over) - Remastered 2010,13,70,37,17211484
2024-12-19,53,spotify:track:4tHqQMWSqmL6YjXwsqthDI,John Williams,"Carol of the Bells (From ""Home Alone"" Soundtrack)",53,63,15,16823158
2024-12-19,54,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,16,51,225,16730544
2024-12-19,55,spotify:track:7sd6zMrgGpEa7NkQm9TRrg,Tito Double P,NADIE,37,45,4,16729489
2024-12-19,56,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,23,59,132,16341476
2024-12-19,57,spotify:track:3tFed7YsjGnIfxeLEQwx3R,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne","Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",20,64,8,16322362
2024-12-19,58,spotify:track:7yogx3TwxGwSxO2QITsT2q,Sabrina Carpenter,A Nonsense Christmas,58,93,2,16177239
2024-12-19,59,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,3,42,44,16171814
2024-12-19,60,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,34,67,102,16104806
2024-12-19,61,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,2,47,39,16102213
2024-12-19,62,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,9,58,54,15687749
2024-12-19,63,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,6,57,123,15641986
2024-12-19,64,spotify:track:2TE4xW3ImvpltVU0cPcKUn,Shakin' Stevens,Merry Christmas Everyone,26,83,36,15451092
2024-12-19,65,spotify:track:47ohYW8e7dxCYn9qbUMBCI,Darlene Love,Christmas (Baby Please Come Home),33,97,23,15412970
2024-12-19,66,spotify:track:0hz5PNF2wejwUKCMpesQWt,"Ed Sheeran, Elton John",Merry Christmas,23,108,15,15393652
2024-12-19,67,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),6,50,36,15284607
2024-12-19,68,spotify:track:7G7mSV4BebkoHWwKTDvXu9,"V, Park Hyo Shin",Winter Ahead (with PARK HYO SHIN),29,54,3,15123171
2024-12-19,69,spotify:track:4OLT65TRsOx3Iv1TlCcQVb,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",PRESIDENTE,44,62,8,15002222
2024-12-19,70,spotify:track:4Yg2w0P29BBBMixyeNjDtj,Band Aid,Do They Know It's Christmas? - 1984 Version,12,143,37,14967239
2024-12-19,71,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,1,82,106,14817404
2024-12-19,72,spotify:track:5lKFO0PrOC9jmOlPEdjHsL,"Tito Double P, Peso Pluma",DOS DÍAS,31,60,16,14725249
2024-12-19,73,spotify:track:0SUKNXEqZnRw7g0NO139FM,"Frank Sinatra, B. Swanson Quartet",Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),19,91,39,14575012
2024-12-19,74,spotify:track:6X6m4xmdFcz31p1h7Qg68c,Tito Double P,EL LOKERON,21,72,16,14067214
2024-12-19,75,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,19,78,209,14018023
2024-12-19,76,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,41,73,26,13961473
2024-12-19,77,spotify:track:3zOgFY5kpQ6p2cwPIquZks,Bad Bunny,EL CLúB,36,36,2,13950077
2024-12-19,78,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,6,68,15,13945216
2024-12-19,79,spotify:track:3be9ACTxtcL6Zm4vJRUiPG,yung kai,blue,79,96,3,13856546
